,revenue,pred,,,
6297,190000,116335274.5,5.278753601,8.065711419,-2.786957818
6298,161,45490291.23,2.206825876,7.657918717,-5.451092841
6299,45431,57627469.16,4.657352296,7.760629547,-3.103277251
6300,3000000,68404266.16,6.477121255,7.835083188,-1.357961933
6301,4541800,8906837.667,6.657228006,6.949723537,-0.292495531
6302,472370,44395217.73,5.674282308,7.64733619,-1.973053882
6303,666045,,5.823503572,#NUM!,#NUM!
6304,119,31204652.58,2.075546961,7.494219352,-5.41867239
6305,155760117,84979515.38,8.192456265,7.92931425,0.263142015
6306,85512300,84951531.76,7.932028588,7.929171214,0.002857374
6307,79799880,87119718.99,7.902002238,7.940116466,-0.038114228
6308,7500000,3226919,6.875061263,6.508788064,0.366273199
6309,8646157,43063403.96,6.936823117,7.634108356,-0.697285238
6310,52425855,71433251.83,7.719545522,7.853900421,-0.134354899
6311,566006,21992489.67,5.752821035,7.342274397,-1.589453362
6312,4250507,41390936.8,6.628440736,7.616905256,-0.98846452
6313,3191998,33419540,6.504062611,7.524000468,-1.019937857
6314,406881,,5.60946741,#NUM!,#NUM!
6315,1076075,31402697.34,6.031842542,7.496966953,-1.465124412
6316,531826,,5.725769565,#NUM!,#NUM!
6317,74679822,90426009.12,7.873203274,7.956293364,-0.08309009
6318,12314651,143706300.1,7.090422108,8.157475808,-1.0670537
6319,1009620,,6.004157945,#NUM!,#NUM!
6320,251775,,5.401012605,#NUM!,#NUM!
6321,2710,44045234.11,3.432969291,7.643898923,-4.210929632
6322,1469,68102684.32,3.167021796,7.83316423,-4.666142435
6323,153962963,77198302.14,8.18741626,7.887607749,0.299808512
6324,192400,119807253.8,5.284205068,8.078483113,-2.794278046
6325,8034,,3.904931827,#NUM!,#NUM!
6326,311594032,155712587.1,8.493589131,8.19232372,0.301265411
6327,3387000,63043355.6,6.529815197,7.799639321,-1.269824125
6328,85978266,60682193.3,7.934388682,7.78306127,0.151327413
6329,593683,55531901.82,5.773554613,7.744542547,-1.970987934
6330,45710059,46441108.54,7.660011782,7.666902578,-0.006890796
6331,123205624,256901939.9,8.090630533,8.409767384,-0.319136851
6332,64110728,92430010.77,7.806930708,7.965813004,-0.158882295
6333,14431253,66347683.25,7.159304041,7.821825763,-0.662521722
6334,13218980,,7.121197946,#NUM!,#NUM!
6335,18000000,34800206.88,7.255272505,7.541581826,-0.286309321
6336,71561644,77461212.31,7.854680309,7.88908429,-0.034403981
6337,83061158,31486626.57,7.919397982,7.498126133,0.421271848
6338,543514353,294281972.9,8.735211017,8.468763659,0.266447358
6339,2633527,,6.420537775,#NUM!,#NUM!
6340,95437994,101768165.6,7.979721302,8.007611947,-0.027890644
6341,128388320,229356005.8,8.108525516,8.360510117,-0.251984601
6342,7587485,49977944.68,6.880097846,7.698778392,-0.818680546
6343,9104716,74315818.62,6.959266404,7.871081266,-0.911814863
6344,295238201,186257769.6,8.47017255,8.270114398,0.200058152
6345,7500000,138170823.1,6.875061263,8.140416345,-1.265355081
6346,29456000,,7.469173771,#NUM!,#NUM!
6347,368871007,278492969.6,8.566874521,8.444814236,0.122060285
6348,6212282,60869251.21,6.793251162,7.784397959,-0.991146797
6349,13644292,85011447.45,7.134951005,7.929477411,-0.794526406
6350,3758328,32606824.24,6.57499468,7.513308503,-0.938313823
6351,1506249360,405006707.1,9.177896875,8.607462215,0.57043466
6352,62882090,66242320.46,7.798526968,7.821135537,-0.022608569
6353,8914881,40634308.48,6.95011555,7.608892873,-0.658777323
6354,25000,,4.397940009,#NUM!,#NUM!
6355,1305887,52850730.32,6.115905599,7.723050993,-1.607145394
6356,841,,2.924795996,#NUM!,#NUM!
6357,49970,,4.698709349,#NUM!,#NUM!
6358,3324330,78988986.51,6.521704129,7.897566542,-1.375862413
6359,111811453,78652128,8.048486291,7.895710477,0.152775814
6360,4508104,,6.653993926,#NUM!,#NUM!
6361,3184472,61119156.17,6.503037435,7.78617735,-1.283139915
6362,12005838,52966063.29,7.079392479,7.723997695,-0.644605216
6363,129115,80000334.77,5.1109767,7.903091804,-2.792115105
6364,3923970,,6.593725678,#NUM!,#NUM!
6365,14100000,58167273.57,7.149219113,7.764678708,-0.615459595
6366,235262,,5.371551785,#NUM!,#NUM!
6367,59700000,80143695.55,7.775974331,7.903869365,-0.127895033
6368,1430655,35704633.38,6.155534917,7.552724578,-1.397189661
6369,3643591,105002867.7,6.561529621,8.02120116,-1.459671539
6370,61619773,57812627.2,7.789720094,7.762022706,0.027697388
6371,4635143,,6.666063137,#NUM!,#NUM!
6372,151530,,5.180498623,#NUM!,#NUM!
6373,6500000,165359986.7,6.812913357,8.218430429,-1.405517072
6374,147542,,5.168915666,#NUM!,#NUM!
6375,209154322,212525140.7,8.320466843,8.327410312,-0.006943469
6376,48125,,4.682370743,#NUM!,#NUM!
6377,316472,63260887.77,5.500335292,7.801135282,-2.300799991
6378,6921,,3.840168849,#NUM!,#NUM!
6379,13684,41669823.98,4.136213066,7.619821666,-3.4836086
6380,107597242,85163709.67,8.031801139,7.930254571,0.101546569
6381,108808,61523535.48,5.036660828,7.789041284,-2.752380457
6382,15000000,122506161.1,7.176091259,8.088157931,-0.912066672
6383,84500000,87390262.24,7.926856709,7.941463043,-0.014606334
6384,112156811,106125746.5,8.049825652,8.025820758,0.024004894
6385,63013281,64004876.13,7.799432093,7.806213061,-0.006780968
6386,2439705,,6.387337316,#NUM!,#NUM!
6387,45895,31468702.56,4.661765374,7.497878838,-2.836113463
6388,16661077,,7.221703072,#NUM!,#NUM!
6389,65663276,83913666.61,7.817322546,7.923832698,-0.106510152
6390,10835752,47567504.63,7.034859057,7.677310369,-0.642451312
6391,26488,44395217.73,4.423049168,7.64733619,-3.224287022
6392,7087452,51129466.85,6.850490131,7.708671264,-0.858181134
6393,1064454,71612059.35,6.027126898,7.854986163,-1.827859265
6394,228136,,5.358193823,#NUM!,#NUM!
6395,14348529,,7.15680738,#NUM!,#NUM!
6396,20300000,155590934.5,7.307496038,8.191984289,-0.884488251
6397,232,,2.365487985,#NUM!,#NUM!
6398,470490832,240575496.1,8.672551165,8.38125139,0.291299775
6399,17671101,106434794.2,7.247263609,8.027083625,-0.779820016
6400,1822250,92185556.73,6.260607959,7.964662883,-1.704054924
6401,30229977,53351035.08,7.480437817,7.72714285,-0.246705033
6402,7339398,57118355.6,6.865660439,7.756775696,-0.891115257
6403,16441438,348850411.4,7.215939799,8.54263924,-1.32669944
6404,15489307,,7.190031988,#NUM!,#NUM!
6405,4496912,,6.652914389,#NUM!,#NUM!
6406,81967450,115706735.8,7.913641424,8.063358642,-0.149717217
6407,358590,,5.554598174,#NUM!,#NUM!
6408,30283,6575613,4.481198897,6.817936245,-2.336737349
6409,5240,27591276.93,3.719331287,7.4407718,-3.721440513
6410,41325328,52572549.86,7.616216309,7.720759042,-0.104542732
6411,22159216,,7.345554391,#NUM!,#NUM!
6412,287506194,144060106.1,8.458647206,8.15854373,0.300103475
6413,1500000,101196927.5,6.176091259,8.005167327,-1.829076068
6414,263635,,5.421003066,#NUM!,#NUM!
6415,729043,,5.862753144,#NUM!,#NUM!
6416,40272135,52826964.67,7.605004654,7.722855658,-0.117851004
6417,5600000,62325565.58,6.748188027,7.794666228,-1.046478201
6418,17472,65342359.31,4.242342621,7.815194811,-3.57285219
6419,1558836,,6.192800427,#NUM!,#NUM!
6420,15656193,144351545.3,7.194686166,8.159421437,-0.964735271
6421,187112,114858037,5.272101641,8.06016139,-2.788059749
6422,51680201,59183941.91,7.713324194,7.772203888,-0.058879694
6423,229094,65664782.74,5.360013715,7.817332512,-2.457318797
6424,6833445,58993552.36,6.834639703,7.770804548,-0.936164845
6425,6075,78047159.05,3.783546282,7.892357099,-4.108810817
6426,1473809,81088926.63,6.168441204,7.908961552,-1.740520347
6427,2011837,,6.303592791,#NUM!,#NUM!
6428,927277,,5.967209488,#NUM!,#NUM!
6429,630161890,197956692,8.799452135,8.296570188,0.502881947
6430,11480000,80901567.51,7.059941888,7.907956936,-0.848015048
6431,2000000,44317605.09,6.301029996,7.646576283,-1.345546288
6432,11000000,20721032.73,7.041392685,7.316411397,-0.275018712
6433,14000000,27126778.53,7.146128036,7.433398222,-0.287270186
6434,5900000,64665020.96,6.770852012,7.810669423,-1.039817411
6435,235666219,182033277.5,8.372297334,8.260150789,0.112146546
6436,140795793,51462512.72,8.148589678,7.711490987,0.437098691
6437,1400000,33130250.74,6.146128036,7.520224723,-1.374096687
6438,26250020,123504683.7,7.419129639,8.091683428,-0.672553789
6439,8927600,33296529.33,6.950734724,7.522398967,-0.571664244
6440,111996,54837143.16,5.049202512,7.739074821,-2.689872309
6441,32251,44395217.73,4.508543185,7.64733619,-3.138793005
6442,121545703,,8.08473961,#NUM!,#NUM!
6443,18050000,17454421.58,7.256477206,7.241905461,0.014571745
6444,49263404,57676162.35,7.692524417,7.760996356,-0.068471938
6445,1020921,122423368.2,6.008992137,8.087864324,-2.078872187
6446,857611174,236220664.1,8.933290431,8.373317886,0.559972545
6447,1301696,65512047.57,6.11450957,7.816321173,-1.701811603
6448,252000,,5.401400541,#NUM!,#NUM!
6449,28641776,36138434.34,7.456999944,7.557969333,-0.100969389
6450,70918,59787372.46,4.850756479,7.776609467,-2.925852988
6451,81170000,,7.909395546,#NUM!,#NUM!
6452,1218730,3755111.631,6.085907502,6.574622852,-0.48871535
6453,67821,,4.831364189,#NUM!,#NUM!
6454,148426,6291493.261,5.171509984,6.798753736,-1.627243752
6455,653428261,238938346.2,8.815197914,8.378285853,0.43691206
6456,43967255,90235412.77,7.643129352,7.955377009,-0.312247657
6457,243637091,228805194.1,8.386743405,8.359465879,0.027277526
6458,179246868,141261823.1,8.253451576,8.150024807,0.103426769
6459,809342332,392604023.2,8.908132256,8.593954746,0.314177511
6460,6500000,77667045.54,6.812913357,7.890236785,-1.077323428
6461,7424,,3.870637963,#NUM!,#NUM!
6462,29355203,82750715.82,7.467685088,7.917771759,-0.450086671
6463,875457937,380398760.2,8.942235284,8.580239093,0.361996192
6464,7200000,40764558.53,6.857332496,7.610282743,-0.752950247
6465,41000000,,7.612783857,#NUM!,#NUM!
6466,6485961,96230769.78,6.811974333,7.98331396,-1.171339627
6467,30523226,61775066.72,7.484630432,7.790813223,-0.306182791
6468,14708696,75245982.72,7.167574172,7.876483319,-0.708909146
6469,146936910,157192909.1,8.167130903,8.196432951,-0.029302049
6470,61548707,90877219.89,7.789218934,7.958455033,-0.169236099
6471,745600054,398506249.2,8.872505931,8.600435136,0.272070795
6472,7133082,,6.853277217,#NUM!,#NUM!
6473,389681935,265178571.2,8.590710273,8.423538426,0.167171847
6474,343471816,276681003.2,8.535891106,8.441979342,0.093911765
6475,2800000,57167780.4,6.447158031,7.757151331,-1.309993299
6476,731753,119347391.3,5.864364512,8.076812931,-2.212448419
6477,19660000,32228632.36,7.293583513,7.508241876,-0.214658363
6478,5850000,,6.767155866,#NUM!,#NUM!
6479,2300000,74132904.71,6.361727836,7.870011017,-1.508283181
6480,18130000,35718691.6,7.258397804,7.552895542,-0.294497738
6481,6000000,6291493.261,6.77815125,6.798753736,-0.020602485
6482,51000000,76296897.28,7.707570176,7.882506877,-0.174936701
6483,12000000,,7.079181246,#NUM!,#NUM!
6484,15000000,,7.176091259,#NUM!,#NUM!
6485,91000000,98482632.75,7.959041392,7.99335965,-0.034318258
6486,46396427,109536998.3,7.666484537,8.039560835,-0.373076299
6487,217022588,227069774.5,8.336504938,8.356159329,-0.01965439
6488,7200039,137723226.2,6.857334849,8.139007188,-1.281672339
6489,1156730962,502613766.8,9.06323236,8.70123438,0.36199798
6490,16656125,29667656.21,7.221573971,7.472283238,-0.250709266
6491,7,105962385,0.84509804,8.025151725,-7.180053685
6492,3800000,504231521.8,6.579783597,8.702629992,-2.122846395
6493,331926147,187666689.3,8.521041465,8.273387192,0.247654272
6494,98837872,89651017.26,7.994923386,7.952555222,0.042368165
6495,880674609,246984574.6,8.944815475,8.39266983,0.552145645
6496,21000000,147360257.6,7.322219295,8.168380372,-0.846161077
6497,807947,,5.907382873,#NUM!,#NUM!
6498,34441873,78088739.74,7.537086761,7.892588414,-0.355501653
6499,12601706,76283245.27,7.100429343,7.882429161,-0.781999817
6500,104384188,130813382.8,8.018634717,8.116652177,-0.098017459
6501,50000000,56996422.62,7.698970004,7.755847598,-0.056877594
6502,50673078,,7.704777285,#NUM!,#NUM!
6503,42238454,56351022.4,7.625708014,7.7509018,-0.125193786
6504,143101,40046814.53,5.155642669,7.602567976,-2.446925308
6505,161820,,5.209032197,#NUM!,#NUM!
6506,2,,0.301029996,#NUM!,#NUM!
6507,3100000,,6.491361694,#NUM!,#NUM!
6508,873260194,457415451.7,8.941143664,8.660310831,0.280832833
6509,154701,46817164.97,5.189493121,7.670405111,-2.48091199
6510,149337,,5.174167423,#NUM!,#NUM!
6511,17322136,89039331.64,7.238601444,7.949581891,-0.710980447
6512,6500000,,6.812913357,#NUM!,#NUM!
6513,9112193,,6.95962291,#NUM!,#NUM!
6514,8413144,29354221.5,6.924958322,7.467670567,-0.542712245
6515,6420,37208983.53,3.807535028,7.570647806,-3.763112778
6516,404075,36211704.41,5.606461982,7.558848967,-1.952386985
6517,122513057,87155912.58,8.088182377,7.940296855,0.147885522
6518,1081,,3.033825694,#NUM!,#NUM!
6519,966550600,201938402.2,8.985224595,8.305218916,0.680005679
6520,61768190,74568868.07,7.790764875,7.872557551,-0.081792675
6521,1500000,63588539.97,6.176091259,7.803378853,-1.627287594
6522,108145109,116145675.5,8.034006883,8.065003044,-0.030996161
6523,3250000,57202340.04,6.511883361,7.757413795,-1.245530434
6524,61181942,82242983.95,7.786623258,7.915098859,-0.128475601
6525,69411370,91197958.82,7.841430616,7.959985118,-0.118554502
6526,12058187,,7.081282015,#NUM!,#NUM!
6527,869,869,2.939019776,2.939019776,0
6528,35000000,,7.544068044,#NUM!,#NUM!
6529,10703234,,7.02951502,#NUM!,#NUM!
6530,12935800,,7.111793292,#NUM!,#NUM!
6531,1700000,8469789.04,6.230448921,6.927872593,-0.697423672
6532,9500000,,6.977723605,#NUM!,#NUM!
6533,11294,61597689.78,4.052847783,7.789564424,-3.736716641
6534,13983,44395217.73,4.145600358,7.64733619,-3.501735833
6535,4250000,4250000,6.62838893,6.62838893,0
6536,45000,31632659.78,4.653212514,7.50013571,-2.846923197
6537,42664410,42774999.77,7.630065744,7.631190016,-0.001124272
6538,269144,,5.429984703,#NUM!,#NUM!
6539,208588,57626223.98,5.31928932,7.760620163,-2.441330843
6540,126150,,5.100887255,#NUM!,#NUM!
6541,250000,60714505.85,5.397940009,7.783292465,-2.385352456
6542,63802,,4.804834293,#NUM!,#NUM!
6543,12000000,47531575.21,7.079181246,7.676982207,-0.597800961
6544,98000000,,7.991226076,#NUM!,#NUM!
6545,532950503,150650075,8.726686876,8.177969352,0.548717524
6546,27391084,,7.43760922,#NUM!,#NUM!
6547,14961069,,7.174962626,#NUM!,#NUM!
6548,100000000,144944430.1,8,8.161201531,-0.161201531
6549,3447633,44395217.73,6.537521029,7.64733619,-1.109815161
6550,91709827,50091503.33,7.962415874,7.699764066,0.262651808
6551,84025816,75900397.4,7.924412739,7.88024405,0.044168689
6552,1178196,44395217.73,6.071217544,7.64733619,-1.576118646
6553,37151,69406340.02,4.569970508,7.841399144,-3.271428635
6554,5659286,29690711.14,6.752761642,7.4726206,-0.719858958
6555,3621046,29046502.13,6.558834042,7.463093841,-0.904259799
6556,79,69652766,1.897627091,7.842938367,-5.945311276
6557,47,69652766,1.672097858,7.842938367,-6.17084051
6558,1296000,,6.112605002,#NUM!,#NUM!
6559,1784763,59756209.63,6.251580554,7.776383042,-1.524802488
6560,15,,1.176091259,#NUM!,#NUM!
6561,346485,50588541.06,5.539684438,7.704052155,-2.164367717
6562,12756,,4.105714511,#NUM!,#NUM!
6563,194564672,48321241.22,8.289063986,7.684138081,0.604925905
6564,249083,43043645.88,5.396344088,7.63390905,-2.237564962
6565,35401758,74002182.12,7.549024829,7.869244526,-0.320219697
6566,58978653,70634192.42,7.77069485,7.849014984,-0.078320135
6567,40423945,123420867.7,7.606638694,8.091388595,-0.484749901
6568,443962,27040299.25,5.647345799,7.432011494,-1.784665694
6569,42330,,4.626648268,#NUM!,#NUM!
6570,98450062,90074209.92,7.993215994,7.954600461,0.038615533
6571,34854990,141401690.7,7.542264962,8.150454602,-0.60818964
6572,52882018,104737782.6,7.72330802,8.020103375,-0.296795356
6573,27139524,85045627.82,7.433602226,7.929651992,-0.496049765
6574,54418872,109283000.1,7.735749535,8.038552609,-0.302803073
6575,201634991,101420007.5,8.3045659,8.006123638,0.298442262
6576,134552,52115618.74,5.128890158,7.716967898,-2.588077741
6577,17500000,65278432.08,7.243038049,7.814769715,-0.571731666
6578,33053559,76752045,7.519218228,7.885089956,-0.365871727
6579,702354,40961170.05,5.84655606,7.612372354,-1.765816294
6580,147315,85928034.41,5.16824697,7.934134877,-2.765887907
6581,37285,,4.571534147,#NUM!,#NUM!
6582,1101480,,6.041976616,#NUM!,#NUM!
6583,101134059,120524839.3,8.004897438,8.081076561,-0.076179123
6584,16815892,74225817.36,7.225719909,7.870554989,-0.644835079
6585,519204,90973987.62,5.71533803,7.958917231,-2.243579202
6586,34227298,88133227.75,7.534372616,7.945139676,-0.41076706
6587,845188,,5.926953322,#NUM!,#NUM!
6588,300000,300000,5.477121255,5.477121255,0
6589,24591,,4.39077619,#NUM!,#NUM!
6590,6000000,,6.77815125,#NUM!,#NUM!
6591,2084628,78871740.56,6.319028567,7.896921425,-1.577892858
6592,14860766,49540607.64,7.172041196,7.694961329,-0.522920133
6593,16002420,143639811.1,7.204185665,8.157274825,-0.953089161
6594,124518,44395217.73,5.095232136,7.64733619,-2.552104054
6595,40758,37036444.63,4.610212865,7.568629289,-2.958416424
6596,1200627,82358886.16,6.079408106,7.915710465,-1.836302359
6597,850259,53399199.8,5.929551238,7.727534749,-1.797983511
6598,14000000,61723966.03,7.146128036,7.790453824,-0.644325788
6599,11122090,21076282.23,7.046186405,7.323794006,-0.2776076
6600,67790117,66729863.28,7.831166383,7.824320235,0.006846148
6601,42972994,44303250.18,7.633195613,7.646435588,-0.013239975
6602,64191523,46161539.44,7.80747768,7.664280284,0.143197396
6603,581011,64425513.19,5.764184355,7.809057887,-2.044873532
6604,494506,88375120.23,5.694171565,7.946330018,-2.252158452
6605,3220371,29961210.04,6.507905907,7.476559349,-0.968653442
6606,9077700,64724917.65,6.957975826,7.811071507,-0.85309568
6607,41387687,70759548.73,7.616871156,7.849785055,-0.232913899
6608,2642899,45998668.32,6.422080567,7.662745259,-1.240664692
6609,44057737,,7.644022186,#NUM!,#NUM!
6610,2334228,56391820.82,6.368143274,7.751216118,-1.383072843
6611,1268395,40506357.89,6.103254521,7.607523196,-1.504268674
6612,72629670,139341237.9,7.861114071,8.144079665,-0.282965594
6613,40924982,,7.611988497,#NUM!,#NUM!
6614,42700000,,7.630427875,#NUM!,#NUM!
6615,6341684,41590672.89,6.802204598,7.618995947,-0.816791349
6616,28281,,4.451494762,#NUM!,#NUM!
6617,454516,112827031.8,5.657549176,8.052413163,-2.394863987
